colour	shape	x	y	showSelected1	showSelected2	fill
#4472C4	1	-0.389273646510945	-1.93409763164425	41	first class	#4472C4
#4472C4	1	-0.424218648346508	-1.30538838715636	41	first class	#4472C4
#4472C4	1	-0.310260637549223	-0.971997841219334	41	first class	#4472C4
#4472C4	1	-0.38017425210529	-1.056128739529	41	first class	#4472C4
#4472C4	1	-0.524490471100338	-1.70994643092181	41	first class	#4472C4
#4472C4	1	-0.430280372557587	-1.13505460388082	41	first class	#4472C4
#4472C4	1	-0.601894119632932	-1.61202639325077	41	first class	#4472C4
#70AD47	2	0.681931625456156	0.0706378525462976	41	second class	#70AD47
#4472C4	1	0.100025371983883	-0.236824251542456	41	first class	#4472C4
#70AD47	2	-0.286300530434326	-0.640605534418578	41	second class	#70AD47
#4472C4	1	-0.67049222818464	-1.82046838411802	41	first class	#4472C4
#4472C4	1	-0.178778804901911	-0.406098678782491	41	first class	#4472C4
#4472C4	1	-0.658880308575575	-2.12936309608079	41	first class	#4472C4
#4472C4	1	-0.612328388440631	-1.05380504058291	41	first class	#4472C4
#4472C4	1	-0.0810226283917818	-0.217863699268933	41	first class	#4472C4
#4472C4	1	-0.303036624595263	-0.443336801326343	41	first class	#4472C4
#70AD47	2	1.06016044043452	0.411105513740336	41	second class	#70AD47
#4472C4	1	-0.925658675848336	-1.58952094618807	41	first class	#4472C4
#4472C4	1	1.40161776050478	-1.03924000273317	42	first class	#4472C4
#4472C4	1	0.358679551529044	-1.102787727343	42	first class	#4472C4
#70AD47	2	1.30655786078977	-0.536449823537586	42	second class	#70AD47
#70AD47	2	1.53149619263257	-0.518394081786787	42	second class	#70AD47
#4472C4	1	0.124930918143108	-1.04493360901523	42	first class	#4472C4
#4472C4	1	0.511781168450848	-0.610156763588569	42	first class	#4472C4
#70AD47	2	2.1780869965732	-0.523566800429762	42	second class	#70AD47
#4472C4	1	-0.389273646510945	-1.93409763164425	42	first class	#4472C4
#4472C4	1	-0.424218648346508	-1.30538838715636	42	first class	#4472C4
#4472C4	1	-0.310260637549223	-0.971997841219334	42	first class	#4472C4
#4472C4	1	-0.38017425210529	-1.056128739529	42	first class	#4472C4
#4472C4	1	-0.524490471100338	-1.70994643092181	42	first class	#4472C4
#4472C4	1	-0.430280372557587	-1.13505460388082	42	first class	#4472C4
#4472C4	1	-0.601894119632932	-1.61202639325077	42	first class	#4472C4
#70AD47	2	0.681931625456156	0.0706378525462976	42	second class	#70AD47
#4472C4	1	0.100025371983883	-0.236824251542456	42	first class	#4472C4
#70AD47	2	-0.286300530434326	-0.640605534418578	42	second class	#70AD47
#4472C4	1	-0.67049222818464	-1.82046838411802	42	first class	#4472C4
#4472C4	1	-0.178778804901911	-0.406098678782491	42	first class	#4472C4
#4472C4	1	-0.658880308575575	-2.12936309608079	42	first class	#4472C4
#4472C4	1	-0.612328388440631	-1.05380504058291	42	first class	#4472C4
#4472C4	1	-0.0810226283917818	-0.217863699268933	42	first class	#4472C4
#4472C4	1	-0.303036624595263	-0.443336801326343	42	first class	#4472C4
#70AD47	2	1.06016044043452	0.411105513740336	42	second class	#70AD47
#4472C4	1	-0.925658675848336	-1.58952094618807	42	first class	#4472C4
#70AD47	2	2.00002880371391	0.378733305203177	42	second class	#70AD47
#70AD47	2	0.699023873163389	0.471720095554994	42	second class	#70AD47
#4472C4	1	-0.512570947571515	-0.261675294870783	42	first class	#4472C4
#70AD47	2	2.43228223854166	0.349303646689633	42	second class	#70AD47
#70AD47	2	0.792619256398035	0.607192070558016	42	second class	#70AD47
#70AD47	2	1.30655786078977	-0.536449823537586	43	second class	#70AD47
#70AD47	2	1.30655786078977	-0.536449823537586	44	second class	#70AD47
#70AD47	2	0.681931625456156	0.0706378525462976	44	second class	#70AD47
#70AD47	2	1.30655786078977	-0.536449823537586	45	second class	#70AD47
#70AD47	2	0.681931625456156	0.0706378525462976	45	second class	#70AD47
#70AD47	2	1.53149619263257	-0.518394081786787	45	second class	#70AD47
#70AD47	2	1.30655786078977	-0.536449823537586	46	second class	#70AD47
#70AD47	2	0.681931625456156	0.0706378525462976	46	second class	#70AD47
#70AD47	2	1.53149619263257	-0.518394081786787	46	second class	#70AD47
#70AD47	2	1.06016044043452	0.411105513740336	46	second class	#70AD47
#70AD47	2	1.30655786078977	-0.536449823537586	47	second class	#70AD47
#70AD47	2	0.681931625456156	0.0706378525462976	47	second class	#70AD47
#70AD47	2	1.53149619263257	-0.518394081786787	47	second class	#70AD47
#70AD47	2	1.06016044043452	0.411105513740336	47	second class	#70AD47
#4472C4	1	0.511781168450848	-0.610156763588569	47	first class	#4472C4
#70AD47	2	1.30655786078977	-0.536449823537586	48	second class	#70AD47
#70AD47	2	0.681931625456156	0.0706378525462976	48	second class	#70AD47
#70AD47	2	1.53149619263257	-0.518394081786787	48	second class	#70AD47
#70AD47	2	1.06016044043452	0.411105513740336	48	second class	#70AD47
#4472C4	1	0.511781168450848	-0.610156763588569	48	first class	#4472C4
#70AD47	2	0.699023873163389	0.471720095554994	48	second class	#70AD47
#70AD47	2	1.30655786078977	-0.536449823537586	49	second class	#70AD47
#70AD47	2	0.681931625456156	0.0706378525462976	49	second class	#70AD47
#70AD47	2	1.53149619263257	-0.518394081786787	49	second class	#70AD47
#70AD47	2	1.06016044043452	0.411105513740336	49	second class	#70AD47
#4472C4	1	0.511781168450848	-0.610156763588569	49	first class	#4472C4
#70AD47	2	0.699023873163389	0.471720095554994	49	second class	#70AD47
#70AD47	2	0.792619256398035	0.607192070558016	49	second class	#70AD47
#70AD47	2	1.30655786078977	-0.536449823537586	50	second class	#70AD47
#70AD47	2	0.681931625456156	0.0706378525462976	50	second class	#70AD47
#70AD47	2	1.53149619263257	-0.518394081786787	50	second class	#70AD47
#70AD47	2	1.06016044043452	0.411105513740336	50	second class	#70AD47
#4472C4	1	0.511781168450848	-0.610156763588569	50	first class	#4472C4
#70AD47	2	0.699023873163389	0.471720095554994	50	second class	#70AD47
#70AD47	2	0.792619256398035	0.607192070558016	50	second class	#70AD47
#4472C4	1	1.40161776050478	-1.03924000273317	50	first class	#4472C4
#70AD47	2	1.30655786078977	-0.536449823537586	51	second class	#70AD47
#70AD47	2	0.681931625456156	0.0706378525462976	51	second class	#70AD47
#70AD47	2	1.53149619263257	-0.518394081786787	51	second class	#70AD47
#70AD47	2	1.06016044043452	0.411105513740336	51	second class	#70AD47
#4472C4	1	0.511781168450848	-0.610156763588569	51	first class	#4472C4
#70AD47	2	0.699023873163389	0.471720095554994	51	second class	#70AD47
#70AD47	2	0.792619256398035	0.607192070558016	51	second class	#70AD47
#4472C4	1	1.40161776050478	-1.03924000273317	51	first class	#4472C4
#4472C4	1	0.100025371983883	-0.236824251542456	51	first class	#4472C4
#70AD47	2	1.30655786078977	-0.536449823537586	52	second class	#70AD47
#70AD47	2	0.681931625456156	0.0706378525462976	52	second class	#70AD47
#70AD47	2	1.53149619263257	-0.518394081786787	52	second class	#70AD47
#70AD47	2	1.06016044043452	0.411105513740336	52	second class	#70AD47
#4472C4	1	0.511781168450848	-0.610156763588569	52	first class	#4472C4
#70AD47	2	0.699023873163389	0.471720095554994	52	second class	#70AD47
#70AD47	2	0.792619256398035	0.607192070558016	52	second class	#70AD47
#4472C4	1	1.40161776050478	-1.03924000273317	52	first class	#4472C4
#4472C4	1	0.100025371983883	-0.236824251542456	52	first class	#4472C4
#70AD47	2	0.680007131451493	0.720886697023441	52	second class	#70AD47
#70AD47	2	1.30655786078977	-0.536449823537586	53	second class	#70AD47
#70AD47	2	0.681931625456156	0.0706378525462976	53	second class	#70AD47
#70AD47	2	1.53149619263257	-0.518394081786787	53	second class	#70AD47
#70AD47	2	1.06016044043452	0.411105513740336	53	second class	#70AD47
#4472C4	1	0.511781168450848	-0.610156763588569	53	first class	#4472C4
#70AD47	2	0.699023873163389	0.471720095554994	53	second class	#70AD47
#70AD47	2	0.792619256398035	0.607192070558016	53	second class	#70AD47
#4472C4	1	1.40161776050478	-1.03924000273317	53	first class	#4472C4
#4472C4	1	0.100025371983883	-0.236824251542456	53	first class	#4472C4
#70AD47	2	0.680007131451493	0.720886697023441	53	second class	#70AD47
#70AD47	2	0.364263546051023	0.538355269639434	53	second class	#70AD47
#70AD47	2	0.785420591453131	0.820443469956613	53	second class	#70AD47
#70AD47	2	1.49418833126783	0.822669517730394	53	second class	#70AD47
#70AD47	2	2.00002880371391	0.378733305203177	53	second class	#70AD47
#70AD47	2	0.318339521244343	0.675729727753681	53	second class	#70AD47
#70AD47	2	1.30655786078977	-0.536449823537586	54	second class	#70AD47
#70AD47	2	0.681931625456156	0.0706378525462976	54	second class	#70AD47
#70AD47	2	1.53149619263257	-0.518394081786787	54	second class	#70AD47
#70AD47	2	1.06016044043452	0.411105513740336	54	second class	#70AD47
#4472C4	1	0.511781168450848	-0.610156763588569	54	first class	#4472C4
#70AD47	2	0.699023873163389	0.471720095554994	54	second class	#70AD47
#70AD47	2	0.792619256398035	0.607192070558016	54	second class	#70AD47
#4472C4	1	1.40161776050478	-1.03924000273317	54	first class	#4472C4
#4472C4	1	0.100025371983883	-0.236824251542456	54	first class	#4472C4
#70AD47	2	0.680007131451493	0.720886697023441	54	second class	#70AD47
#70AD47	2	0.364263546051023	0.538355269639434	54	second class	#70AD47
#70AD47	2	0.785420591453131	0.820443469956613	54	second class	#70AD47
#70AD47	2	1.49418833126783	0.822669517730394	54	second class	#70AD47
#70AD47	2	2.00002880371391	0.378733305203177	54	second class	#70AD47
#70AD47	2	0.318339521244343	0.675729727753681	54	second class	#70AD47
#70AD47	2	0.926435595873674	0.962365828532952	54	second class	#70AD47
#4472C4	1	-0.0810226283917818	-0.217863699268933	54	first class	#4472C4
#4472C4	1	0.358679551529044	-1.102787727343	54	first class	#4472C4
#70AD47	2	2.1780869965732	-0.523566800429762	54	second class	#70AD47
#70AD47	2	0.431331267181498	0.864821384876168	54	second class	#70AD47
#70AD47	2	1.30655786078977	-0.536449823537586	55	second class	#70AD47
#70AD47	2	0.681931625456156	0.0706378525462976	55	second class	#70AD47
#70AD47	2	1.53149619263257	-0.518394081786787	55	second class	#70AD47
#70AD47	2	1.06016044043452	0.411105513740336	55	second class	#70AD47
#4472C4	1	0.511781168450848	-0.610156763588569	55	first class	#4472C4
#70AD47	2	0.699023873163389	0.471720095554994	55	second class	#70AD47
#70AD47	2	0.792619256398035	0.607192070558016	55	second class	#70AD47
#4472C4	1	1.40161776050478	-1.03924000273317	55	first class	#4472C4
#4472C4	1	0.100025371983883	-0.236824251542456	55	first class	#4472C4
#70AD47	2	0.680007131451493	0.720886697023441	55	second class	#70AD47
#70AD47	2	0.364263546051023	0.538355269639434	55	second class	#70AD47
#70AD47	2	0.785420591453131	0.820443469956613	55	second class	#70AD47
#70AD47	2	1.49418833126783	0.822669517730394	55	second class	#70AD47
#70AD47	2	2.00002880371391	0.378733305203177	55	second class	#70AD47
#70AD47	2	0.318339521244343	0.675729727753681	55	second class	#70AD47
#70AD47	2	0.926435595873674	0.962365828532952	55	second class	#70AD47
#4472C4	1	-0.0810226283917818	-0.217863699268933	55	first class	#4472C4
#4472C4	1	0.358679551529044	-1.102787727343	55	first class	#4472C4
#70AD47	2	2.1780869965732	-0.523566800429762	55	second class	#70AD47
#70AD47	2	0.431331267181498	0.864821384876168	55	second class	#70AD47
#70AD47	2	1.45018710127266	0.981440167285362	55	second class	#70AD47
#70AD47	2	-0.115920105042845	0.249180998806552	55	second class	#70AD47
#4472C4	1	-0.178778804901911	-0.406098678782491	55	first class	#4472C4
#4472C4	1	0.124930918143108	-1.04493360901523	55	first class	#4472C4
#4472C4	1	0.433023701701037	0.98039989850586	55	first class	#4472C4
#70AD47	2	1.30655786078977	-0.536449823537586	56	second class	#70AD47
#70AD47	2	0.681931625456156	0.0706378525462976	56	second class	#70AD47
#70AD47	2	1.53149619263257	-0.518394081786787	56	second class	#70AD47
#70AD47	2	1.06016044043452	0.411105513740336	56	second class	#70AD47
#4472C4	1	0.511781168450848	-0.610156763588569	56	first class	#4472C4
#70AD47	2	0.699023873163389	0.471720095554994	56	second class	#70AD47
#70AD47	2	0.792619256398035	0.607192070558016	56	second class	#70AD47
#4472C4	1	1.40161776050478	-1.03924000273317	56	first class	#4472C4
#4472C4	1	0.100025371983883	-0.236824251542456	56	first class	#4472C4
#70AD47	2	0.680007131451493	0.720886697023441	56	second class	#70AD47
#70AD47	2	0.364263546051023	0.538355269639434	56	second class	#70AD47
#70AD47	2	0.785420591453131	0.820443469956613	56	second class	#70AD47
#70AD47	2	1.49418833126783	0.822669517730394	56	second class	#70AD47
#70AD47	2	2.00002880371391	0.378733305203177	56	second class	#70AD47
#70AD47	2	0.318339521244343	0.675729727753681	56	second class	#70AD47
#70AD47	2	0.926435595873674	0.962365828532952	56	second class	#70AD47
#4472C4	1	-0.0810226283917818	-0.217863699268933	56	first class	#4472C4
#4472C4	1	0.358679551529044	-1.102787727343	56	first class	#4472C4
#70AD47	2	2.1780869965732	-0.523566800429762	56	second class	#70AD47
#70AD47	2	0.431331267181498	0.864821384876168	56	second class	#70AD47
#70AD47	2	1.45018710127266	0.981440167285362	56	second class	#70AD47
#70AD47	2	-0.115920105042845	0.249180998806552	56	second class	#70AD47
#4472C4	1	-0.178778804901911	-0.406098678782491	56	first class	#4472C4
#4472C4	1	0.124930918143108	-1.04493360901523	56	first class	#4472C4
#4472C4	1	0.433023701701037	0.98039989850586	56	first class	#4472C4
#70AD47	2	2.06309983727636	0.695816076365699	56	second class	#70AD47
#70AD47	2	0.347905219319001	0.943103222152607	56	second class	#70AD47
#4472C4	1	-0.303036624595263	-0.443336801326343	56	first class	#4472C4
#70AD47	2	0.379633322775876	1.04211587314424	56	second class	#70AD47
#70AD47	2	-0.286300530434326	-0.640605534418578	56	second class	#70AD47
#70AD47	2	-0.664972436212003	0.536469598527614	57	second class	#70AD47
#70AD47	2	-0.664972436212003	0.536469598527614	58	second class	#70AD47
#4472C4	1	-1.01619026309895	-0.0561637893147008	58	first class	#4472C4
#70AD47	2	-0.664972436212003	0.536469598527614	59	second class	#70AD47
#4472C4	1	-1.01619026309895	-0.0561637893147008	59	first class	#4472C4
#70AD47	2	-0.487460310141485	-0.0751922966156808	59	second class	#70AD47
#70AD47	2	-0.664972436212003	0.536469598527614	60	second class	#70AD47
#4472C4	1	-1.01619026309895	-0.0561637893147008	60	first class	#4472C4
#70AD47	2	-0.487460310141485	-0.0751922966156808	60	second class	#70AD47
#4472C4	1	-0.63541803786317	-0.231467075484584	60	first class	#4472C4
#70AD47	2	-0.664972436212003	0.536469598527614	61	second class	#70AD47
#4472C4	1	-1.01619026309895	-0.0561637893147008	61	first class	#4472C4
#70AD47	2	-0.487460310141485	-0.0751922966156808	61	second class	#70AD47
#4472C4	1	-0.63541803786317	-0.231467075484584	61	first class	#4472C4
#70AD47	2	-0.276592208458037	0.426734585763114	61	second class	#70AD47
#70AD47	2	-0.664972436212003	0.536469598527614	62	second class	#70AD47
#4472C4	1	-1.01619026309895	-0.0561637893147008	62	first class	#4472C4
#70AD47	2	-0.487460310141485	-0.0751922966156808	62	second class	#70AD47
#4472C4	1	-0.63541803786317	-0.231467075484584	62	first class	#4472C4
#70AD47	2	-0.276592208458037	0.426734585763114	62	second class	#70AD47
#4472C4	1	-1.11234621215023	-0.118892273545785	62	first class	#4472C4
#70AD47	2	-0.664972436212003	0.536469598527614	63	second class	#70AD47
#4472C4	1	-1.01619026309895	-0.0561637893147008	63	first class	#4472C4
#70AD47	2	-0.487460310141485	-0.0751922966156808	63	second class	#70AD47
#4472C4	1	-0.63541803786317	-0.231467075484584	63	first class	#4472C4
#70AD47	2	-0.276592208458037	0.426734585763114	63	second class	#70AD47
#4472C4	1	-1.11234621215023	-0.118892273545785	63	first class	#4472C4
#4472C4	1	-0.512570947571515	-0.261675294870783	63	first class	#4472C4
#70AD47	2	-0.664972436212003	0.536469598527614	64	second class	#70AD47
#4472C4	1	-1.01619026309895	-0.0561637893147008	64	first class	#4472C4
#70AD47	2	-0.487460310141485	-0.0751922966156808	64	second class	#70AD47
#4472C4	1	-0.63541803786317	-0.231467075484584	64	first class	#4472C4
#70AD47	2	-0.276592208458037	0.426734585763114	64	second class	#70AD47
#4472C4	1	-1.11234621215023	-0.118892273545785	64	first class	#4472C4
#4472C4	1	-0.512570947571515	-0.261675294870783	64	first class	#4472C4
#70AD47	2	-0.224612614898356	0.526599363560688	64	second class	#70AD47
#70AD47	2	-0.664972436212003	0.536469598527614	65	second class	#70AD47
#4472C4	1	-1.01619026309895	-0.0561637893147008	65	first class	#4472C4
#70AD47	2	-0.487460310141485	-0.0751922966156808	65	second class	#70AD47
#4472C4	1	-0.63541803786317	-0.231467075484584	65	first class	#4472C4
#70AD47	2	-0.276592208458037	0.426734585763114	65	second class	#70AD47
#4472C4	1	-1.11234621215023	-0.118892273545785	65	first class	#4472C4
#4472C4	1	-0.512570947571515	-0.261675294870783	65	first class	#4472C4
#70AD47	2	-0.224612614898356	0.526599363560688	65	second class	#70AD47
#70AD47	2	-0.115920105042845	0.249180998806552	65	second class	#70AD47
#70AD47	2	-0.664972436212003	0.536469598527614	66	second class	#70AD47
#4472C4	1	-1.01619026309895	-0.0561637893147008	66	first class	#4472C4
#70AD47	2	-0.487460310141485	-0.0751922966156808	66	second class	#70AD47
#4472C4	1	-0.63541803786317	-0.231467075484584	66	first class	#4472C4
#70AD47	2	-0.276592208458037	0.426734585763114	66	second class	#70AD47
#4472C4	1	-1.11234621215023	-0.118892273545785	66	first class	#4472C4
#4472C4	1	-0.512570947571515	-0.261675294870783	66	first class	#4472C4
#70AD47	2	-0.224612614898356	0.526599363560688	66	second class	#70AD47
#70AD47	2	-0.115920105042845	0.249180998806552	66	second class	#70AD47
#4472C4	1	-0.0810226283917818	-0.217863699268933	66	first class	#4472C4
#70AD47	2	-0.664972436212003	0.536469598527614	67	second class	#70AD47
#4472C4	1	-1.01619026309895	-0.0561637893147008	67	first class	#4472C4
#70AD47	2	-0.487460310141485	-0.0751922966156808	67	second class	#70AD47
#4472C4	1	-0.63541803786317	-0.231467075484584	67	first class	#4472C4
#70AD47	2	-0.276592208458037	0.426734585763114	67	second class	#70AD47
#4472C4	1	-1.11234621215023	-0.118892273545785	67	first class	#4472C4
#4472C4	1	-0.512570947571515	-0.261675294870783	67	first class	#4472C4
#70AD47	2	-0.224612614898356	0.526599363560688	67	second class	#70AD47
#70AD47	2	-0.115920105042845	0.249180998806552	67	second class	#70AD47
#4472C4	1	-0.0810226283917818	-0.217863699268933	67	first class	#4472C4
#4472C4	1	-0.303036624595263	-0.443336801326343	67	first class	#4472C4
#4472C4	1	-0.178778804901911	-0.406098678782491	67	first class	#4472C4
#4472C4	1	-0.846746661788102	1.17261167036215	67	first class	#4472C4
#4472C4	1	0.100025371983883	-0.236824251542456	67	first class	#4472C4
#70AD47	2	-0.286300530434326	-0.640605534418578	67	second class	#70AD47
#70AD47	2	-0.664972436212003	0.536469598527614	68	second class	#70AD47
#4472C4	1	-1.01619026309895	-0.0561637893147008	68	first class	#4472C4
#70AD47	2	-0.487460310141485	-0.0751922966156808	68	second class	#70AD47
#4472C4	1	-0.63541803786317	-0.231467075484584	68	first class	#4472C4
#70AD47	2	-0.276592208458037	0.426734585763114	68	second class	#70AD47
#4472C4	1	-1.11234621215023	-0.118892273545785	68	first class	#4472C4
#4472C4	1	-0.512570947571515	-0.261675294870783	68	first class	#4472C4
#70AD47	2	-0.224612614898356	0.526599363560688	68	second class	#70AD47
#70AD47	2	-0.115920105042845	0.249180998806552	68	second class	#70AD47
#4472C4	1	-0.0810226283917818	-0.217863699268933	68	first class	#4472C4
#4472C4	1	-0.303036624595263	-0.443336801326343	68	first class	#4472C4
#4472C4	1	-0.178778804901911	-0.406098678782491	68	first class	#4472C4
#4472C4	1	-0.846746661788102	1.17261167036215	68	first class	#4472C4
#4472C4	1	0.100025371983883	-0.236824251542456	68	first class	#4472C4
#70AD47	2	-0.286300530434326	-0.640605534418578	68	second class	#70AD47
#4472C4	1	-1.47815005510862	-0.582058439800298	68	first class	#4472C4
#70AD47	2	0.318339521244343	0.675729727753681	68	second class	#70AD47
#70AD47	2	0.364263546051023	0.538355269639434	68	second class	#70AD47
#4472C4	1	-1.83562861241005	0.595280802137792	68	first class	#4472C4
#70AD47	2	0.0890783514475545	1.15802877240408	68	second class	#70AD47
#70AD47	2	-0.664972436212003	0.536469598527614	69	second class	#70AD47
#4472C4	1	-1.01619026309895	-0.0561637893147008	69	first class	#4472C4
#70AD47	2	-0.487460310141485	-0.0751922966156808	69	second class	#70AD47
#4472C4	1	-0.63541803786317	-0.231467075484584	69	first class	#4472C4
#70AD47	2	-0.276592208458037	0.426734585763114	69	second class	#70AD47
#4472C4	1	-1.11234621215023	-0.118892273545785	69	first class	#4472C4
#4472C4	1	-0.512570947571515	-0.261675294870783	69	first class	#4472C4
#70AD47	2	-0.224612614898356	0.526599363560688	69	second class	#70AD47
#70AD47	2	-0.115920105042845	0.249180998806552	69	second class	#70AD47
#4472C4	1	-0.0810226283917818	-0.217863699268933	69	first class	#4472C4
#4472C4	1	-0.303036624595263	-0.443336801326343	69	first class	#4472C4
#4472C4	1	-0.178778804901911	-0.406098678782491	69	first class	#4472C4
#4472C4	1	-0.846746661788102	1.17261167036215	69	first class	#4472C4
#4472C4	1	0.100025371983883	-0.236824251542456	69	first class	#4472C4
#70AD47	2	-0.286300530434326	-0.640605534418578	69	second class	#70AD47
#4472C4	1	-1.47815005510862	-0.582058439800298	69	first class	#4472C4
#70AD47	2	0.318339521244343	0.675729727753681	69	second class	#70AD47
#70AD47	2	0.364263546051023	0.538355269639434	69	second class	#70AD47
#4472C4	1	-1.83562861241005	0.595280802137792	69	first class	#4472C4
#70AD47	2	0.0890783514475545	1.15802877240408	69	second class	#70AD47
#70AD47	2	0.347905219319001	0.943103222152607	69	second class	#70AD47
#4472C4	1	-0.310260637549223	-0.971997841219334	69	first class	#4472C4
#4472C4	1	-0.612328388440631	-1.05380504058291	69	first class	#4472C4
#70AD47	2	0.431331267181498	0.864821384876168	69	second class	#70AD47
#4472C4	1	-0.38017425210529	-1.056128739529	69	first class	#4472C4
#70AD47	2	-0.664972436212003	0.536469598527614	70	second class	#70AD47
#4472C4	1	-1.01619026309895	-0.0561637893147008	70	first class	#4472C4
#70AD47	2	-0.487460310141485	-0.0751922966156808	70	second class	#70AD47
#4472C4	1	-0.63541803786317	-0.231467075484584	70	first class	#4472C4
#70AD47	2	-0.276592208458037	0.426734585763114	70	second class	#70AD47
#4472C4	1	-1.11234621215023	-0.118892273545785	70	first class	#4472C4
#4472C4	1	-0.512570947571515	-0.261675294870783	70	first class	#4472C4
#70AD47	2	-0.224612614898356	0.526599363560688	70	second class	#70AD47
#70AD47	2	-0.115920105042845	0.249180998806552	70	second class	#70AD47
#4472C4	1	-0.0810226283917818	-0.217863699268933	70	first class	#4472C4
#4472C4	1	-0.303036624595263	-0.443336801326343	70	first class	#4472C4
#4472C4	1	-0.178778804901911	-0.406098678782491	70	first class	#4472C4
#4472C4	1	-0.846746661788102	1.17261167036215	70	first class	#4472C4
#4472C4	1	0.100025371983883	-0.236824251542456	70	first class	#4472C4
#70AD47	2	-0.286300530434326	-0.640605534418578	70	second class	#70AD47
#4472C4	1	-1.47815005510862	-0.582058439800298	70	first class	#4472C4
#70AD47	2	0.318339521244343	0.675729727753681	70	second class	#70AD47
#70AD47	2	0.364263546051023	0.538355269639434	70	second class	#70AD47
#4472C4	1	-1.83562861241005	0.595280802137792	70	first class	#4472C4
#70AD47	2	0.0890783514475545	1.15802877240408	70	second class	#70AD47
#70AD47	2	0.347905219319001	0.943103222152607	70	second class	#70AD47
#4472C4	1	-0.310260637549223	-0.971997841219334	70	first class	#4472C4
#4472C4	1	-0.612328388440631	-1.05380504058291	70	first class	#4472C4
#70AD47	2	0.431331267181498	0.864821384876168	70	second class	#70AD47
#4472C4	1	-0.38017425210529	-1.056128739529	70	first class	#4472C4
#70AD47	2	0.379633322775876	1.04211587314424	70	second class	#70AD47
#4472C4	1	-1.62645381074233	-0.816356675777918	70	first class	#4472C4
#4472C4	1	0.433023701701037	0.98039989850586	70	first class	#4472C4
#4472C4	1	-0.430280372557587	-1.13505460388082	70	first class	#4472C4
#4472C4	1	-1.44329187321843	-0.998894648368376	70	first class	#4472C4
